text,emoji,discovered
Penguito,🐧,False
Sick Sushi,🍣,False
Chocolate Mop,🍫🧹,False
Pineapple Plane,🍍,False
Big Trouble In Little Grill,🍔,False
Iron Kingdom,🏰,False
Clean Pirate Ship,🏴‍☠️,False
Rusty Voltron,🤖🏭🌧️,False
Komodo National Park,🦎,False
Ant Shark,🐜,False
Vampire Truck,🧛‍♂️,False
Bacon Marley,🥓,False
Chippo,🏌️‍♂,False
Ent-Sundae,🍨,False
Were-raincoat,🧛‍♂️,False
Banana Khan,🍌,False
Red Palm,🌴,False
Chai-mobile,🚐☕️,False
Golem Nado,🌪️,False
Pterodactyl Island,🦖🏝️,False
Smurf Tea,🍵🧝‍♂,False
Vaporized Sea,🌊💨,False
Puffin Flytrap,🐧,False
Bearfish,🐻,False
UFO Mario,👽🍄,False
Fanphant,🐘🎉,False
Prince Of Wasabi,🍜,False
Cilantro,🌿,False
Super Drunkosaurus,🦖🍺,False
Delta Lawn Rocket,🚀,True
Flying Steam,💨,False
Were-toast,🍞,False
The Secret of Monkey Island,🏝️,False
Fire Pulsar,🔥🌀,False
Flying Pineapple,🍍,False
Muddy Pie,💩,False
Kitesurfing Tank,🪁,False
Super Loch Ness Monster,🐙,False
Tiki Zilla,🌋,False
Time Mayo,⏰🥪,False
Super Gator,🐊,False
Sperm Vampire,🧛‍♂️,False
Appleverse,🍎,False
Dry Drunk,🍺🚫,False
Cactus Tractor,🌵🚜,False
Pooh Parking,🐻,False
Flying Corn,🌽,False
Icelandic Venus Viking,🇮🇸🗡️,False
Steampunk Monk,🐒,False
Genghis Khaan,🗡️,False
Coffee Plane,☕✈️,False
Cactus Cake,🌵,False
Swillow,🐦,False
Cholera Train,🚂💀,False
Leafish,🐟,False
Mud Jackson,🐾,False
Cursed Tram,🚋👻,False
Dirty Cup,🥤,False
Greenpunk,🌿🤖,False
Space Hobbit,🌌,False
Crabstercrow,🦀🌽🐦,False
Shiva Train,🚂,False
Scribblenauts,📝,False
Space Gosling,🚀,False
Food Plane,🥑,False
Blognado,🌪️,False
Goatstorm,🐐🌪️,False
Paper Soup,🍜,False
Rose Titan,🌹,False
Mariners,⚾,False
Barackoli,🍌,False
Lunar Sweat,🌙💦,False
Hacktavia,💻,False
Bongdragon,🐉,False
La Brea Tar Pits,🐊,False
Grilled Cheese Sandwich,🧀,False
Garbage Surfer,🏄‍♂️,False
Flying Dusttopus,🐙✨,False
Chai-Ra,🍵,False
Spacecop,👮‍♂️🚀,False
Sharktopus Stew,🍲,False
Fishing In Africa,🎣,False
Mopar,🚘,False
Hula Mouse,🐭,False
Sneeze Devil,🤧😈,False
Flying Aircraft Carrier,🛩️,False
Bullfudge,🐂💩,False
Googlezephyr,🌌,False
Flover,🌸,False
Crystal Teapot,☕,False
Optimayo,🍲,False
Peach-toast,🍑🍞,False
Hairy Train,🚂,False
Mangrove Wind Farm,🌬️,False
Mud Cone,🍦🌊,False
Black Pen,🖋️,False
Bogeysystem,🤔,False
Super Mermaid,🧜‍♀️,False
Emus,🦘,False
Silver Salamander,🦎,False
Rally Asia,🏎️,False
Pillow Monster,🛌👹,False
Baby Monster Truck,🚙,False
Mothstew,🍲🦋,False
Earring,👂,False
Sour Bubble Tea,🍵🍋,False
Starfruit Rocket,🚀,False
Time Fireplace,🔥,False
Electric Soggy Toast,⚡🍞🌧️,True
Hawaiian Tulip,🌺,False
Fire Swamp Cake,🔥🏕️🎂,False
Rainbow Ruin,🌈🏚️,False
Mt. Zephyr,🏔️,True
Thunderleaf,🌩️,False
Houseware,🏠,False
Gondorian,🏰,False
Flat Venus Fly Trap Society,🪰,False
Monkey Rally,🐒,False
Smurf Quake,🍄💥,False
Pond Family,🏞️👨‍,False
Yakkity Yak,🐘,False
Mars Teapot,🍵,False
Apocadoomtron,🤖,True
Systemdrama,🤖,True
Bill Weasley,🧙‍♂️,False
Lo Snoop,🐶🎤,False
Duck Bill Platypus,🦆🦎,False
Steampunk Fire Lily,🔥🌺,False
Cloud Cognac,☁️🥃,False
Bubblebeer,🍺,False
Super Lightning Bug,🐞⚡️,False
Sunflower Tea,🌻,False
Tacophone,🎶📱,False
Carbon Surfing,🏄‍♂️,False
Cleanpunk,🧼,False
Sticky Duck,🦆🍯,False
Home Sweet Home,🏡,False
Chessboxing,🤼‍♂️,False
Tesla Titanic,🚢,False
Fireplane Of Urbino,🔥,True
Super Marsh,🌌,False
Fire Chip,🔥,False
Jim Morrison,🌌,False
Pigeon Trap,🐦,False
Rolls Royce,🚗,False
Foggy Wine,🍷,False
Swamp Mustard,🌿,False
Scar,🐆,False
Rainbow Mermaid Flytrap,🌈🧜🪰,False
Swale Train,🚉,True
Mud Venus,💩,False
Steampunk Oil Rig,🛢️,False
Orca Bridge,🐋,False
Pop Tart Forest,🌳,False
Monkey Tsunami,🐵,False
Tulipfish,🌷🐟,False
Ivy Bran,🌿,False
Robo-tree,🌳,False
Cyclojet,🚴‍♀️,False
Maria,💃,False
Slowfie,🐌,False
Solar Powered Steam Mummy,🌞🚂👻,False
Swarzan,🌌,False
Tornadroll Nemo,🌪️🐠,False
Time Monorail,🚝,False
Broccolicar,🥦,False
Magic School Bus,🚌,False
Bearnado,🐻,False
Cheesy Grin,🧀,False
Flying Tugtractor,✈️,False
Were-grail,🐺🏆,False
Disc Golf Egg,🥏,True
Oshiva,🕉️,False
Matterhorn King,🏔️👑,False
Warp Drive,💫,False
Snakeboarder,🛹,False
Leaky Train,🚂💦,False
Steampunk Firefighter,🔥🚒⚙️,False
Shell Pasta,🐚,True
Red Tektite,🕷️,False
Outhouse,🚽,False
Drunken Dogwood,🌳🍹,True
Asturias,🇪🇸,False
Elfman,🎼,False
Light Sword,🗡️,False
Holy Food Truck,🚚,False
Dust 2,🏜️,False
Chili Unicorn,🌶️,False
Muddy Lava Lamp,🌋,False
Jonah And The Balrog,🐳🔥,False
Salad Slide,🥗🛷,False
Castle Sundae,🏰🍨,False
Finding Subphoenix,🔍,False
Lawn Pan,🌿,False
Super Mushroom Soup,🍄🍲,False
Swampwave,🐊,False
Castle In The Thong,🏰🩲,False
Hot Cow,🐄🔥,False
Chai Titanado,☕,False
Peacock Bourguignon,🦚,True
Professor Lupin,🐺,False
Drunken Kingdom,🍺,False
Sneezy Hatter,🤧🎩,False
Soda Can,🥤,False
Mt. Trashmore,🗑️,False
Zombie Io,🧟‍♂️,False
Groot Surfing,🏄‍♂️,False
Jurassic Seraph,🦖,False
Holy Sandwitch,🙏🥪,False
Glasswhale,🐋,False
Space Shire,🚀,False
Solar Surfer,🌞,False
Drunken Treant,🌳,False
Clean Kraken,🐙,False
Muddy Man,💩,False
Tornado Submarine,🌪️,False
Cheese Phoenix,🧀,False
Mount Hook,🪝,False
Animation Tunnel,🌀,True
Dog Tart,🐶🥧,False
Snowpad,❄️,False
Mudria,🌊,False
Steampunk Ferry,🚢,False
Forest Bunny,🐰,False
Duck Exile,🦆🚫,True
Yakuza Tree,🌳,False
Glass Kingdom,🏰,False
Robot Frog,🤖,False
Chocolate Tornado,🍫,False
Agora,💬,False
Hubble Dam,🔭,False
Clean Mouse Trap Car,🧹🚗,True
Hellrail,👹,False
Flying Choopper,🚁,False
Glass Poem,🥃,False
Sponge Worm,🌊,False
Baby Duck,🦆,False
Orc Train,🚂,False
Orca Lake,🐋,False
Duck Luke,🦆,False
Electric Moss,🌱,False
Shrimp Shark,🦈,False
Taj Mahal Trap,🕌🎶,False
Tasmanian Ash,🌳,False
Sins,😈,False
Snail Rocket,🚀,False
Delph,🐬,False
Electric Wipers,⚡️🚗,False
Time Mouse Trap,🐭,False
Dark Pikachu,🌌,False
Soup Moonshine,🍲🌕,False
Mayo Clinic,🏥,False
Cold Lasagna,🍲,False
Cyber Race,👾,False
Dampeat,🤔,False
Appalachian Coral Reef,🏞️,True
Flying Ant-eater,🐜🦅,False
Hindenphoenix,🔥,False
Tractor Wine,🚜,False
Green Jet,🛩️,False
Fog Catcher,🌫️,False
Cheese Gun,🧀,False
Captain Caffeine,☕️,False
Mudkip Soup,🍲,False
Gondoram,🏰,False
Mars Wipers,🪐,False
Salmon Sword,🐟⚔️,False
Steampunk Pop Tart,🍞⚙️,False
Mt. Doobie,🌋,False
Green Tea Shake,🍵,False
Dandelion Lava Cake,🌼🌋🍰,False
Robomoses,🤖,False
Sword of the Gods,🗡️,False
Solar Geysir,🌞🌋,False
Porkchopator,🐷🔪,False
Blueberry,🫐,False
Jurassic Smoke,🦖,False
Tankfoot,🐾,False
Dankura,🤖,False
Parahydra,🐲,False
Pineapple Ramses,🍍,False
Flying Purple People Eater,👽,False
Carpool Damn,🚗,True
Ice Cream Lasagna,🍦🍫🍰,False
Turmeric,🧡,False
Dew Man,🥤,False
Rock Zen Garden,🧘‍♂️,False
Muddy Pigator,🐷🐊🌧️,False
Tankwave,🌊🚀,False
Snow Mouse Trap,🐭,False
Nuclear Goat,🐐☢️,False
Super Piggyback,🐽,False
Were-clock,🐺⏰,False
Foggy Milkshake,🥤,False
Super Fjord Flytrap,🌿,False
Werewolf Archer,🐺,False
Jimmy Page,🎸,False
Wet Tent,⛺️💧,False
Space Pigweed,🚀🌱,False
Lone Kong,🐵,False
Lily Rose,🌸,False
Boba Marley,🌴,False
Waterski,🏄,False
Piranha Clock,🕙,False
420dollyparton,🍁🎤👢,False
Werechoo,🐺🤧,False
Eskamayonnaise,🤔,False
The Lion King,🦁,False
Cryptslide,🌊,False
Flat Table Society,🪑,True
King Triton,🧜‍♂️,False
Giza,🏺,False
Golfing,⛳️,False
Super Houseboat,🚤🏠,False
Air Jaw,🦈,False
Muddy Geothermal Power Plant,🌋,False
Space Edelweiss,🚀,False
Semi-Immortality,🧙‍♂️,True
Punch Buggy,🐞,False
Mosquito Truck,🚚🦟,False
Fire Surf Farm,🔥🏄‍♂,True
Tiger Salad,🐅,False
Road Salt,🧂,False
Fjord Mahal,🏰,False
Ammonite Plant,🐚,False
Skeleton Warrior,💀,False
Fire Tile,🔥,False
Finding Tulip,🌷,False
Leprechaun Wasabi,🍀,False
Were-orca,🐺🐋,False
Time Jet Ski,⏱️🛵,False
Steampunk Kitesurfing,🚀🪁🏄,False
Fire-plant,🌵,False
Cloud Ninja,☁️,False
Monster Zeppelin,👾,False
Cult Train,🚂,False
Panzephyr,🐍,False
Dengue Milkshake,🤢,True
Silhouette,🌑,False
Chia Surgeon,🌱👩‍,False
Sand Wheel,🌀,False
Wooden Racecar,🚗,False
Mars Tornado Dragon,🐉🌪️🌕,False
Harry Potter and the Steam Fish,⚡🐟,False
Lily Poison,🌸☠️,False
Ant Plant,🐜,False
Apple Island,🍎,False
Saddam,💣,False
Ash Smores,🔥🍫,False
Dopedeer,🦌,True
Space Retirement,🚀🌟🛌,False
Superfence,🌿,False
Star Pie,🍰,False
Amphibious Mothman,🦗,False
Flying Moredon,🚀,True
Ewok Express,🚂🐻,False
Gumbolecule,🤔,False
Raisinshake,🤢,True
Coconut Odin,🥥⚡️,False
Sun Bunny,🌞,False
Echo Forest,🌳🌲🌳,False
Lava Elf,🌋🧝‍♂,False
Snail Truck,🐌🚚,False
Mountainstein,🗻🧟‍♂,False
Moon Dandelion Soup,🌕,False
Sweep Turtle,🐢,False
Amnemo,🤔,False
Poisonous Steam,☠️💨,False
Moon Shuttle,🚀🌕,False
Fire Quartz,🔥💎,False
Sandstorm Checkmate,♟️,True
Farmbot,🚜,False
Flying Pint,🍺✈️,False
Lemurwindmill,🦝,True
Peking Zoo,🦁🐼🐯,False
Healthy Cheeseburger,🍔,False
Darth Vaper,👿,False
Snotty Engine,💨,False
Duck Delivery,🦆📦,False
Swamp Sake,🍶,False
Steam Tide Pirate,🏴‍☠️,False
Time Werepuddle,⏳🌊,False
Tugicorn,🦄,False
Cloud Dogg,🐶☁️,False
Red Cross,🚑,False
Clan of the Blizzard,❄️,False
Great Wall Of Protestant Reformation,🛡️🏰🙏,False
Pterodactyl Tea,🦖,False
Ice Medusa,🧜‍♀️,False
Moon Gangster,🌙🕶️,False
Flying Spanish Inquisition,🛩️🇪🇸,False
Trapicron,🤖,False
Moon Monkey,🌙,False
Tractor Eel,🚜🐍,False
Austin Powers,💋,False
Hackashmageddon,🔒,True
Fallout 4,🎮,False
Toxic Fairy,🧚‍♀️,False
420loki,🍁,False
Car Homework,🚗,False
Fire-tini,🔥🍸,False
Ghost Mommy,👻👩‍👧,False
Solarium,🌞,False
Pink Laptop,💻💕,False
Mudder,👟,False
Eyjafjallajökullsandali,🌋,False
Spaghetti Tuna,🍝🐟,False
Sponge Cough,🧽🤧,False
Scampi,🦐,False
Tea-mageddon,🍵,False
LOL,😂,False
Muddy Bird,🐦,False
Aspen Dump,🌲🗑️,True
Fluorine,⚛️,False
Smoke Cat,😿,False
Couchdrop,🛋️,False
Santa Toad,🎅,False
Peacock-tsunami,🦚🌊,False
Antfood,🐜,False
Tilted Ruby,💎,True
Dusty Scotch,🥃,False
Plumcat,🍑🐱,False
Hot Blood,🩸,False
Shadow Zephyr,🌪️,False
Sleek,💅,False
Asthma Attack,😨,False
69,💦,False
Dirty Curtain,🚪🧼,False
Kelp Spa,💆‍♂️,False
Wakeent,🌅,False
Pod Racer,🏎️,False
Super Alicorn,🦄,False
Super Furnace,🔥🔥🔥,False
Steamboat Swampasaurus,🦕,False
Phish,🐠,False
Stonedamie,🤔,True
Dust Pizza Hut,🍕,False
Poisoned Apple,🍎,False
Smoky Cthulhu,🐙🔥,False
Swamp Tent,🏕️,False
Rainbow Toxic,🌈,False
Smoking Zephyr,🚬,False
Favourite Things,🤔,False
Steam Mine,💨,False
Sneeze Force,🤧💨,False
Apple Train,🚂,False
Socket,🔌,False
Chili Surf,🌶️🏄‍,False
Snow Cuttlefish,❄️🐙,False
Birthday Duck,🎂🦆,False
Peaweed,🌱,False
Dust Lily,🌼,False
Nuclear Locomotive,🚂,False
S.H.I.E.L.D.,🛰️,False
Ginquisition,🍸,False
Mt. Dew Volcano Blast,🌋🍹,False
Super Sos,🆘,False
Donald Taco,🌮,False
Soggy Submarine,🚢💦,False
Mothgoblin,🦋,False
Glassake,🍷,False
Cactuar Tea,🌵,False
Pork Chop Car,🚗🍖,False
Hacked Alien,👽,False
Coralworm,🐛,False
Chip Drunk,🍟🍺,False
S’mizza,🍕,False
Draco Malfoy,🐉,False
Androgynous,🚻,False
Dead Mr. Potato Head,💀,False
Rainbow Sandals,🌈,False
Chocotrain,🍫,False
Golfnado,⛳️🌪️,False
Car Seat,💺,False
Robin Hood Shark,🦈,False
Clockwork Plesiosaur,🕰️🦖,False
Dinnerbot,🍽️🤖,False
Super Dandelion Tea,🌼🍵,False
Peeping Khan,👀,False
Mayan Sunflower,🌻,False
Chocolate Mail,🍫📬,False
Kale Laser,🥬🔫,False
Surfing Sandal,🏄‍♂️,False
Space Mardi Gras,🪐,False
Chinamouse,🐭,False
Smoke Dragon,🐉,False
Mr. Pigeon Car,🐦🚗,True
Time Junk,🕰️,False
Wake Salad,🥗,False
Rocky Mountain Kelp,🏔️,False
Samovar,🫖,False
Redding,🌲,False
Giant Steamnado,🌪️,True
Steampunk Catnado,🐱🌪️🔧,False
Kangaroos,🦘,False
Darth Vapour,🌌,False
Fire Cappuccino,🔥☕,False
Duck Fried Rice,🍚🦆,False
Tarmayonnaise,🍆,False
Super Ghost Town,👻,False
Super Siren,🦸‍♀️,False
Drunken Mermaid,🍸,False
Captain Jack Steamwolf,🐺⚔️,False
Kale Surfer,🏄‍♂️,False
Cobraose,🐍🌹,False
Cotton Candy Dragon,🍭🐉,False
Atlantrat,🤔,False
Angelzilla,👼,False
Sundaew,🍨,False
Spongepriest,🧽🙏,False
Snow Rushmore,❄️,False
Mud Tsunami,🌊,False
Super Raisin Bran,🍇,False
Cuteness Overload,🐰,False
Solar Wars,🌞,False
Leaknok,🕵️‍♂️,False
Teslafish,🐟,False
Drunk Tiger,🐅🍺,False
Hot Wall,🔥🧱,False
Mothcar,🦋🚗,False
Fishing Golem,🎣🧟‍♂,False
Muddy Coughboard,🤢,False
Jetea Castle,🏰,False
Chernoburger,🍔,False
Supertornado,🌪️,False
Super Hoover Dam,🌊🚧,False
Ant Tractor,🐜🚜,False
Monkey Mountain,🐒,False
Trench Warfare,🕳️,False
Robopenguin,🐧,False
Mothfin,🦋,True
Flying Geothermal Plant,🛫🌋,False
Cheese King,🧀,False
Photoroll,📷,False
Dead Kitesurfer,☠️,False
Ghost Peashooter,🌱👻,False
Medical Marijuana,🌿,False
Herdsick,🤢,False
Ice Pollution,❄️🚯,False
Time Stone,⌛,False
Chocolate Thief,🍫,False
Tiamat Zombie,🐉,False
Crabstertruck,🦀🚚,False
Antifoam,🚫,False
Ammonet,🐜,False
Netherite Boulder,🏔️,False
Dark Bbq,🔥🍗🌑,False
Dead Soda,💀🥤,False
Jane Air,📚✈️,False
Steamlo,💨,False
Paper Ness Monster,🐲,False
End,🔚,False
Hula Cronus,🌺👑,False
Hydrobbit,🐸🌊,False
Cactea Tea,🌵🍵,False
Hot Wing,🌶️,False
Steampunk Chicken Of The Sea,🐔,False
Fartolotl,💨,False
Chicken Noodle Iceberg,🍜🧊,False
Shivaratri,🌌,False
Superegg,🥚,False
Fresh Prince,💧,False
Polarbot,🤖,False
Moon Dolphin,🌙🐬,False
Moon Burger,🌕,False
Super Nautilus,🐙,False
Chili Mantis,🌶️🦗,False
Komodo City,🐊,False
Rainbowblade,🌈⚔️,False
Bender,🤖,False
Mt. Sinai,🏜️,False
Werepollution,🌎,False
Crash Pigpen,🐷💥,False
Zombie Bread,🍞,False
Drunken Cow,🍺🐄,False
Jet Drone,🚀,False
World War II,💣,False
Hot Chocolate Everest,🍫⛰️,False
Space Mudnado,🚀🌪️🌊,False
Portal Car,🚗🌀,False
Cop,👮,False
Train Yoda,🚂👴🏼,False
Space Medicine,💉,False
Rainbowdog,🌈🐶,False
Keith Richards,👴,False
Las Venus,🌹,False
Hippocopter,🦛,False
Pancakezeppelin,🥞,False
Mountain Kelp,⛰️🌿,False
Mud Teapot,🍵,False
Zombie Racer,🏁,False
Clogged Zeppelin,🎈,True
Ironring,💍,False
Glowbama,🌟👨🏾,False
Fat Mario,🍄,False
Mustard Pod,🌭,True
Half Pipe,🛹,False
Ditto,💞,False
Nether Fridge,❌,False
Chocolate Malaria,🍫,False
Dyson Vacuum,🧹,False
Yertle,🐢,False
Sharktopus Jordan,🦈🐙👟,False
Crabapple Dragon,🦀🍎🐉,False
Frozen Spongebob,🧊,False
Angel Hair Sandwich,🥪,False
Vape Angel,👼,False
Ganges Dragon,🐉,False
Dumpboat,🚢,False
Clockwork Everest,⏰🗻,False
Burning Bong,🔥,False
Khan Academy,📚,False
Flystone,✈️,False
Mega Charcoal,🔥,False
Clockwork Angels,⌛,False
Jetman,🛩️,False
Ice Boat,⛵️,False
Gold Sauce,🍯,False
Pelican Champ,🏆,False
Ode,🎶,False
Dungeon Master,🧙‍♂️,False
Steamwolfnado,🌪️,False
Super Lawnmower,🚜,False
Richtron,🌌,False
Surfing Hydra,🌊,False
Dandy,🤵,False
Dark Flat,🌑,False
Crocodile Wall-e,🐊🤖,False
Soggy Shop Of Horrors,🌌,False
Sharktopus Car,🚗,False
Dinosaur Bones,🦴,False
Sponge Taxi,🚕,False
Frisbee-naut,🥏,True
Sake Dust,🍶🌬️,False
Rain Shark,🌧️🦈,False
Hawaiian Inca,🌺,False
Beer Castle,🍺🏰,False
Bar Stool,🪑,False
Kale White,🥬,False
Fireplane Chip,🔥✈️,False
Slump,😴,False
Soggy Moonshine Pop Tart,🌧️🌙🍓,False
Steamboat Werebear,🚂🐻,False
Fire Swamp Buggy,🔥🏎️,False
Grim Fandango,🎭,False
Hippocarbonara,🍝,False
Wet Bunny,🐰,False
Piggyback Ghost,👻🐷,False
Shrub Pod,🌿,True
Cloudtron,☁️,False
Fire Breathing Seaweed,🌊🔥🌿,False
Duck Elf,🦆🧝‍♀️,False
Space Harvest,🌌,False
Geothermal Tide,🌋🌊,False
Darth Roll,🌌,False
Ice Cone Surfing,🍦🏄‍♂,True
Ipaduck,🦆,False
Lucky Station,🍀,False
Polo,🏌️,False
Party Sword,🎉⚔️,False
Glass Tunnel,🚇,False
Mecha Hermit Crab,🦀🤖,False
Borg,👽,False
Pork and Beans,🍖,False
Daddy Inquisition,🤔,False
Photoshopped Dinner,🍴✂️,False
Star Trek IV,🐋,False
Rocky Spaghetti Western,🤠🍝🏜️,False
Space Spaghettio,🚀🍝,False
Rainbow Bong,🌈,False
The Lord Of The Rings Of Moses,🐐,False
Smorealis,🍫🔥🏕️,False
Tin Flower,🌺,False
Moonwitch,🌙🧙‍♀️,False
Shrine of the Storm,⛈️,False
Werepineapple,🍍,False
Corrupt,💩,False
Appalachian Death Star,🌌,False
Explosive Arrow,💥,False
Superpig,🐖,False
Drunken Salad,🥗🍺,False
Pledge,🤚,False
Swampcanoe,🛶🐊,False
Time Worm,🕰️,False
Solar Gun,🔫☀️,False
Soup Dogg,🍲🐶,False
Rocky Toad,🐸🗻,False
Superpoke,💋,False
Yaksos,🤔,False
Mountain Fisherman,🎣,False
Portzilla,🦕,False
Carnivorous Car,🚗,False
Formula Pie,🥧,True
Oasis Rover,🚀,False
Cough Fries,🍟,False
Mudcar,🚙,False
Holy Steamvac,😲,True
Mustard Sandwich,🥪,False
Tardiscope,🔭,False
Breakup Mountains,⛰️💔,True
Swamp Yoda,🐸,False
Kimchi,🍚,False
Ski-Walker,🎿🚶‍♂,False
Surfing Vampire,🏄‍♂️,False
Colored Tram,🚋,True
Appalachian Snapping Turtle,🐢,True
Ariel Flu,💦,False
Egg Tsunami,🍳🌊,False
Cloudpunk,🌁,False
Golden Eagle,🦅,False
Corny Mountain,🌽⛰️,False
Frost Trap,❄️🕸️,False
Greenstone Sundae,🍨,True
Christmas Thing,🎄,False
Prince Of Persia: The Shattered,💔,False
Duck Vodka,🦆🍸,False
Sun Train,🚂,False
Bipolar Bear,🐻,False
Abc,🔠,False
Broken Mug,🗑️,False
Tornado Tanker,🌪️,False
Flat Space Invader,👾,True
Super Mario Mud,🍄🌳🍄,False
Clean Dewling,🧼,True
Mountain Tibet,🏔️,False
Steampunk Canoe,⛵️🔧,False
Mountain Daffodil,🌼,False
Junk Master,🗑️,False
Slave 1,🛸,False
Steam Fort,🌌,False
Don Quixote Of The Rings,📚,False
Cloud Megatron,☁️🤖,False
Lobster Runner,🦞🏃‍♂,False
Netherite Geyser,🌋,False
Surf Samurai,🏄‍♂️,False
Luther,🍔,False
Mosh Pit,🤘,False
Re-tea-kite,🍵,False
Time Traveling Fire Breathing Dragon,🐉,False
Pea Snap,🥗,False
Rainbow Connection,🌈,False
Chrono Venus Flytrap,🕰️🌿,False
Smoke Genie,🧞‍♂️,False
Werepiston,🐺🔫,False
Geothermal Jesus,🌋✝️,False
Coconut Banksy,🥥🎨,False
Star Drunk,🌌,False
Space Spider-man,🚀🕷️,False
Silver Knight,🤴,False
Cyberdalek,🤖,False
Operating,⚙️,False
Pigboat with Pineapple Grenade,🐷🚤🍍,True
Steampunk Sailor,🛳️,False
Solar Plumber,🌞🔧,False
Steam Mower,🚜,False
Pink Pig,🐷,False
Bong Tea,🍵,False
Geckopolly,🦎,False
Pointless,💩,False
Flying News,📰,False
Diabeast,🐻,False
Crab Dragon,🦀,False
Muddy Horse,🐎,False
Apple Pie Tide,🥧🌊,False
Washing Sled,🛷,False
Taco Tuesday,🌮,False
Were-trip,🐺,False
Mud Duck,🦆,False
Mangrove Tea,🍵,False
Pirate School,🏴‍☠️,False
Tea Seal,🍵🦭,False
Soswings,🤔,False
Chai Man,🧘‍♂️,False
Donkey Thor,🐴,False
Crystal Cathedral,🐈,False
Tattooed Giant Dandelion,💉,False
Coalada,🍦,False
Black Megalodon,🦈,False
Skidstewpid,🤔,True
Flying Mangrove Monster,🌳👹✈️,False
Sno-Cerberus,❄️🐶🐶,False
Rainbow Dude,🌈,False
Delta Rainbow,🌈,False
"Snap, Crackle, Popemobile",🤔,False
Prince of Swamp Wine,🍷🐊,False
Little Shop Of Audrey,🌹,False
Star Surfing,🌊,False
Stegosauroshark,🦖🦈,False
Nemo Surf Punk,🏄‍♂️,True
Future Toast,🍞,False
Pizza Frog,🍕🐸,False
Panstar,🌌,False
Dirty Spongebob,🧽🤢,False
Auntie,👵,False
Rocky Mountain Smile,🏔️😊,False
