text,emoji,discovered
Hedgier,🦔,False
Herdpiercer,🐑,False
Gosnowpiercer,❄️,True
Holy Snowpiercer,❄️,True
Iron Snowpiercer,🚂,False
Little Shop Of Snowpiercers,🚂,False
Lobsterpiercer,🦞,False
Lourdespiercer,🤔,True
Mecha Snowpiercer,🚂❄️,False
Minepiercer,🐛,False
Molepiercer,🚂,False
The Lord of the Rings: The Fellowship of the Ring,💍🗡️🧝,False
Mosaicpiercer,🐦,False
Mr. Snowpiercer Head,❄️🚂👨,False
Mudpiercer,🚂🌊,False
Newfiepiercer,🤔,False
Noodle Train,🍜🚂,False
Snowpangea,❄️,False
Snowpacific,❄️🌊,False
Snowpaint,❄️,False
Paper Snowpiercer,🚂❄️,False
Pesto-Piercer,🍴,True
Snowpina Colada,🍹,False
Snowpint,❄️,False
The Last Train to Clarksville,🚂🏞️,False
Snowpiecer,🚂❄️,False
Snowpiston,❄️🛷,False
Snowpork Chop Express,🍖,False
Snowpneumonia,🤒,False
Poison Snowpiercer,❄️🚂,False
Recyclepiercer,🚮,False
The Hunger Games,🍞,False
Robocloudpiercer,🤖,False
Scotchpiercer,🥃,False
Satyrpiercer,🦌,False
Selfiercer,🤳,False
Smokepiercer,🚂,False
Slavepiercer,❌,False
Snoopiercer,🐶,False
Smogpunk,💨,False
Space Snowpunk,🚀❄️🤖,False
Black Snowpunk,❄️🖤🤖,False
Captain Snowpunk,❄️,False
Baconpunk,🥓,False
Steakpunk,🥩,False
Balsamic Snowpunk,❄️,True
Doom Punk,🤖🔥,False
Snowfeng,❄️,False
Fire Breathing Snowpunk,❄️🔥🤖,False
Flying Snowpunk,❄️👩‍,False
Muddy Snowpunk,❄️🌧️🎸,False
Snowpunk Ship,🚢,False
Raisinpunk,🍇,False
Swanpunk,🦢🎸,False
Vapepunk,💨,False
Aquapunk,🌊,False
Antpunk,🐜🎸,False
Toastpunk,🍞🤖,False
Cornpunk,🌽🤘,False
Cryptopunk,👾,False
Dark Snowpunk,❄️🌃🤖,False
Craypunk,🎨🤖,False
Firepunk,🔥,False
Snow Frat Party,⛄️🍻🎉,False
Gosnowpunk,❄️,True
Holy Snowpunk,❄️🤘,True
Iron Snowpunk,❄️,False
Little Shop Of Snowpunk,❄️,False
The Ice Of The Rings,❄️🪐,False
Mecha Snowpunk Dragon,🤖❄️🐲,False
Mega Snowpunk,❄️🤖🎸,False
New York 2140,🗽🌊🏙️,False
Paper Snowpunk,❄️,False
PestoPunk,🤘,True
Frostpunk,❄️,False
Rocky Mountain Snowpunk,❄️,False
Scotchpunk,🥃🎸,False
Sinkpunk,🚰,False
Smoky Snowpunk,❄️,False
Snowrocket,🛷,False
Snowmermaid,🧜‍♀️,False
Smelltrain,🚂💨👃,False
Snotrain,👃,False
Snowfenghuang,❄️🐲,False
Kaleidotrain,🚆,False
Snowmissippi,❄️🏞️,False
Snowmonkey,🐒,False
Muddy Snowtrain,🚂❄️🌧️,False
Snowthor,❄️,False
Chocolate Snowtrain,🍫🚂,False
Snowdemon,☃️,False
Drunken Snowtrain,🚂🍺,False
Dustrain,🌪️,False
Flying Snowtrain,🚅❄️✈️,False
Google Snowtrain,❄️🚆,False
Snow Giant,☃️,False
Hedgetrain,🦔🚂,False
Snowflytrap,❄️🪰,False
Snowcart,⛄️,False
Paper Snow Canoe,🛶,True
Paper Snowtrain,🚂,False
Rainbow Snowtrain,🌈,False
Snowprawn,❄️🦐,False
Soapstone,🪨,False
Swamp Soap,🐊,False
Green Soap,🧼,False
Clean Station,🧹,False
Photoshoap,🖌️,False
Soapfish,🐟,False
Time Soap,🧼,False
Zephyr Soap,🧼,False
Clean Baconator,🥓,False
Black Soap,🧼,False
Dish Soap,🧼,False
Clean Monster Truck,🚚,False
Soap Chia,🧼🌱,False
Chocolate Soap,🍫🧼,False
Eurosoap,🧼,False
Cleanser,🧼,False
Slippery Rock,🐍,False
Duck Soap,🦆🧼,False
Lord Of The Bubbles,🛁,False
Monkey Soap,🐒,False
Mountain Dew Code Clean,🥤,False
Clean Mountain Dude,🧼🏔️,False
Mt. Everclean,🏔️,False
Soap Pod,🧼,False
Piece of soap,🧼,False
Pork Chop Soap,🐷🧼,False
Ragnasuds,🧼,False
Radio Soap,📻🧼,False
Smoky Mountain Soap,🧼,False
Soda Lake,💦,False
Soda Tsunami,🌊,False
Soda Pop Rock,🧨,False
Flower Soda,🌸,False
Soda Fjord,🥤,False
Coral Soda,🥤🐠,False
Soda Loch,🍺,False
Soda Sub,🥤🚤,False
Soda Sushi,🍣,False
Crayon Pop,🎨,False
Soda Pop Lotus,🥤,True
Penguin Pop,🐧,False
Sneeze Pop,🤧💥,False
Soda Pop Volcano,🌋🥤,False
Old Soda Pop,🥤,False
Soda Pop Shop,🥤,False
Bacon Soda,🥓,False
Canoe Pop,🛶,False
Sparkling Water,🍾,False
Chicken Soda,🐔,False
Doom Soda,🥤🔥,False
Fire Breathing Soda Pop,🔥🥤,False
Soda Pop Ghost,👻,False
Soda Krill,🥤,False
Light Soda,🥤,False
Mire Soda,🥤,True
Pearl Soda,🍹,False
Pelican Soda,🥤,False
Prison Pop,🚪🔒,False
Pluto Pop,🍭,False
Rainbow Soda,🌈,False
Salad Soda,🥗,False
Shrub Soda,🌳🥤,False
Soda Pop Flower,🌺,False
Smurf Soda,🔵,False
Soda Pop Dragon,🍺🐉,False
Time Soda,⏳🥤,False
Soda Pop Fish,🐟,False
Zoo Pop,🦁🐒🐧,False
Soda Pop Yacht Club,🍹⛵️🏖,False
Soda Pop Zephyr,🥤,True
Antelope Soda,🦌🥤,False
Soda Popocalypse,🥤🌋,False
Astro Pop,🚀🍭,False
Baby Dinosaur Soda,🦕🥤,False
Bahamut Soda,🥤,False
Battle Pop,💥,False
Soda Bone,🥤🦴,False
Soda Pop Gun,🍾🔫,False
Grave Soda,💀🥤,False
Chicken Noodle Soda Pop,🍗🍜🥤,False
Soda Crack,🥤,False
Damp Soda Pop,🥤,False
Dad Soda,🍺,False
Dinner Soda,🥤,False
Electric Soda,⚡️🥤,False
Fishstick Soda,🐟🥤,False
Flying Fish Soda,🐟🥤,True
Fizzy Lifting Drink,🍹,False
Green Tea Soda,🍵🥤,False
Soda Pop Sword,🥤⚔️,False
Heidi Soda,🥤,False
Herd Pop,🐑🎈,False
Holy Soda,🥤,False
Kali Soda,🥤,False
Kaleid-o-Soda,🥤,True
Soda Lion,🦁🥤,False
Kush Soda,🍃🥤,False
Drink Me,🍸,False
Soda Pop Flytrap,🥤🪰,False
Mega Soda,🥤,False
Pig Soda,🐷🥤,False
Newfie Soda,🥤,False
Panesoda,🥤,False
Soda Pop Can,🥤,False
Mudway Soda,🥤,True
Soda Pesto,🥤,False
Belch,🤤,False
Pie Float,🥧🍦,False
Popcorn Soda,🍿🥤,False
Puppy Pop,🐶🍭,False
Pork Chop Express Soda,🥤,True
Soda Pop Racer,🏎️,False
Puffy Pop,🍿,True
Salsa Pop,💃🏽🎶,False
Saki Bomb,🍺💣,False
Soda Server,🥤,False
Soda Shower,🥤💦,False
Slushie Pop,🍧,False
S’more Soda,🍫🥤,False
Smoky Soda,🥤,True
Salt Trap,🧂🕳️,False
Sphinx Chloride,🐍,False
Salted Tea,🍵🧂,False
Salt Vase,🧂,False
Salted Caramel Apple Pie,🍎🥧🍯,False
Bonsalt,🧂,False
Salted Duckling,🦆🧂,False
Green Salt,🧂,False
Salted Flying Sushi,🍣,False
Salted Caramel Funnel Cake,🤤,False
Salt River,🏞️,False
Pine Salt,🌲🧂,False
Salt Bush,🌵,False
Salt Bomb,💣,False
Balsamic Vinegar Of Modena With Salt,🍇🍾,False
Cedar Salt,🌲🧂,False
Salted Chocolate,🍫,False
Salty Fox,🦊🧂,False
Salty Sea,🌊🧂,False
Salted Green Tea,🍵,False
Salt Monkey,🐒🧂,False
Salt Of The Earth,🌎,False
Marching Powder,🏃‍♂️💨,False
Mega Salt,🧂,False
Salt Devil,🧂👿,False
Salted Sushi,🍣,False
Salted Egg,🍳,False
Salted Peanut,🥜,False
Salted Raisin Bran,🥣🍇,False
Salted Rice Pudding,🍚🍮,False
Salted Smores,🍫🔥🧂,False
Fjordware,❄️🏔️🛶,False
LilyPad,🐸,False
Embalm,🧟,False
Pond5,🎬,False
SolarWinds,🌞,False
Dating App,💑,False
Fanware,💥,False
Cinderella 95,👠,False
ChiliOS,🌶️,False
Houndware,🐾,False
Duck Software,🦆,False
Green Software,💚,False
Jonahsoft,💩,False
Heartware,💓,False
Matcha.io,🍵,False
Muddy Software,💻,False
Peasware,🧅,True
Plesio-Soft,🦕,False
Popup,💬,False
Backup,📦,False
Prince2,👑,False
Clausware,🎅,False
Sweatware,💦,False
Flight Simulator,✈️,False
Wares,🛍️,False
Barbecue Software,🍖,True
Hacked Truck,🚚💻🔓,False
CbSoft,💻,True
Chocolatey,🍫,False
Chia Code,🌱🔢,False
Fryware,🍟,False
Dadware,👨‍👧‍,False
Computer Love,💻❤️,False
Eurosoft,🇪🇺,False
Dustware,🌪️,False
Flying Software,✈️,False
Flying Fish Technologies,🐟🚀,True
FSMware,🤖,False
Games,🎮,False
Gone With The Code,📚,False
Glassware,🍷,False
Gnome Software,🧙‍♂️,False
Herdware,🛠️,False
Holysmoke,🔥,False
Cydia,📱🔓,False
Lord Of The Files,🐍,False
MapleSoft,🍁,False
Wolfware,🐺,False
Mealhack,🍴,False
Mossware,🌿,False
FujiSoft,🏔️,False
Mr. Roboto,🤖,False
Mountain Dew Code,🗝️,False
Nemo 3D,🐠🔴🔵,False
Freeware,🆓,False
Eggware,🥚,False
Beerware,🍺,False
Paper Software,📄💻,False
Peasoupware,🤔,True
PlesiOSaurus,🦕,False
Plateform,🚂,False
Protestware,✊🏽,False
Rocky Mountain Software,🏔️,False
Riddleware,🌌,False
Sosware,🤔,False
Scotware,💻,False
Scotchware,🥃,False
Shrimware,🦐,False
Shoreware,🏖️,False
Sharktopusnado 2.0,🦈🐙🌪️,False
Shelleyware,🤖,True
Sinkware,🍽️,False
S’moreware,🍫🔥,False
Pop-Up Ads,🚫📺,False
Bob Soggy,🤔,False
SoggyPhotoshop,🌧️,False
Soggy Cosmos,🌌,False
Soggy Sword,🗡️💦,False
Mega Soggy Mushroom,🍄,False
Soggy Sushi,🍣,False
Soggy Fog,🌫️,False
Soggy Ash,🌋,False
Brick Toast,🍞,False
Soggy Lily,🌸,False
Soggy Island,🏝️,False
Soggy Obsidian,💦,False
Phoenix Toast,🌞,False
Soggy Balloon,💦🎈,False
Soggy Boat,🚤,False
Soggy Diamond,💧,False
Soggy Earth,🌧️,False
Mouldy Bread,🍞,False
Soggy Geysir,💦🌋,False
Soggy Kite,🪁,False
Soggy Iceberg,🌊,False
Mummy Toast,🍞,False
Scented Bread,🍞🌺,False
Soggy Lotus,🌺,False
Soggy Marijuana Toast,🍞🌿💦,False
Soggy Sea Serpent,🐍,False
Soggy Pottery,🎎,False
Soggy Ship,🚢,False
Smoggy Toast,🍞,False
Alien Toast,👽🍞,False
Were-Toast,🍞,False
Slimy Bread,🍞,False
Soggy Beer,🍺💦,False
Soggy Black Hole,🌌,False
Soggy Book,📖💦,False
Soggy Candle,🕯️,False
Soggy Ceramic,💦,False
Soggy Cook,🍳,False
Soggy Coral,🌊,False
Soggy Crash,💦,False
Soggy Date,🌧️🍓🍫,False
Soggy Fisherman,🎣,False
Soggy Geysers,💦,False
Soggy Iceland,🇮🇸,False
Soggy Mermaid,🧜‍♀️,False
Soggy Lotus Flower,🌺,False
Sogmandias,🗿,False
Milky Toast,🍞🥛,False
Soggy Nymph,🧜‍♀️🌧,False
Soggy Leviathan,🐋,False
Soggy Poseidon,🌊,False
Pirate Toast,🍞,False
Soggy Salamander,🦎🌧️,False
Shark Toast,🦈,False
Soggy Soup,🍲,False
Soggy Starfish,🌊🌟🐚,False
Soggy Stoner,🌿💦🏕️,False
Mouldy Toast,🍞,False
Soggy Vinegar Toast,🍞,False
Soggy Venus,🌊,False
Slimy Toast,🍞,False
Reggae Toast,🍞🎶,False
Soggy Rocket,🚀,False
Soggy Battleship,⛴️,False
Blind Toast,🍞,False
Soggy Camera,📷,False
Soggy Bullet,💦🔫,False
Soggy Bridge,🌉,False
Soggy Cannabis Toast,🍁🍞💦,False
Humidor,🚬,False
Soggy Chaos,🌊,False
Cinder Toast,🍞,False
Soggy Computer,💻💦,False
Cyborg Toast,🤖🍞,False
Soggy Dead Sea,🌊,False
Soggy Drink,🍹💦,False
Dutch Toast,🍞,False
Soggy Emerald,💧💚,False
Soggy Eraser,🤢,False
Toasted Venus,🍞🌌,False
Soggy Canyon,🏞️,False
Soggy Grail,🍺💧,False
Soggy Geothermal Plant,💧🌋,False
Soggyland,💦,False
Soggy Illusion,🌧️👀,False
Soggy Jupiter,🪐,False
Soggy Kraken,🦑,False
Soggy Electricity,⚡️💧,False
Soggy Krakken,🦑,False
Soggy Lagoon,🌧️🏞️,False
Matcha Toast,🍵🍞,False
Soggy Medusa,💦,False
Soggy Metal,🤘🏼🌧️,False
Soggy Monster,👾,False
Soggy Milkshake,🍦,False
Ninja Toast,🍞,False
Soggy Multiverse,🌌,False
Soggy Log,🌧️🪵,False
Soggy Narcissus,🌼💦,False
Narwhal Toast,🦄,False
Soggy Pipe,🚰,False
Piggy Toast,🐷,False
Blessed Toast,🍞✨,False
Soggy Port,🌊,False
Soggy Plantea,🌧️🌿🌎,False
Soggy Resin,🤢,False
Soggy Radio,📻💦,False
Ruby Toast,🍞,False
Bouncy Bread,🍞🤸‍♂,False
Soggy Salt Lick,🤢,False
Sacrificial Toast,🍞,False
Soggy Shards,💦🔥,False
Soggy Dragon,🐉,False
Soggy Seaplane,🛩️,False
Soggy Shaman,🧙‍♂️,False
Soggy Shrub,🌿,True
Sodium Toast,🍞🧂,False
Soggy Liberty,🗽,False
Soggy Stoned Toast,🍞🌿,False
Soggy Unicorn Toast,🦄,False
Witch Toast,🧙‍♀️,False
Wish Upon A Soggy Toast,🍞✨,False
Soggy Ammonia,🌊🌫️🌊,False
Soggy Apocalypse,🌧️,False
Antelope Toast,🦌🍞,False
Soggy Apollo Toast,🍞,False
Soggy Ares,🌧️🌊🐊,False
Ant Soggy Toast,🐜🍞,False
Soggy Atlas,🗺️💧,False
Soggy Ashes,😐,False
Soggy Arrowhead,⛈️,False
Soggy Aurora,🌧️🌌,False
Soggy Arrow,🏹💦,False
Soggy Aircraft Carrier,🛳️,True
Soggy Barbecue Sauce,🤢,False
Soggy Bahamut,🌧️🐲,False
Cedar Toast,🍞,False
Soggy Cell,📱💦,False
Soggy China,🇨🇳💦,False
Cheshire Toast,🍞,False
Chocolate Toast,🍫,False
Cobra Toast,🐍🍞,False
Soggy Clog,🧦,False
Soggy Choopper,🚁,True
Coffee Toast,☕️,False
Soggy Confession,💦🙊,False
Soggy Colony,🤢,False
Cool Toast,🥪,False
Colorado Toast,🍞,False
Cursed Soggy Toast,🍞,False
Soggy Cruise,⛵️🌧️,False
Crayfish Toast,🦞🍞,False
Crayonado Toast,🍞,True
Daffodil Toast,🌼🍞,False
Soggy Dinner,🍝,False
Soggy Druid,🌧️,False
Soggy Tea,🍵💦,False
Soggy Echo,🌧️🗣️,False
Soggy Emperor,🤴🏼💦,False
Soggy Fanatic,🌧️🌊🏕,False
Soggy Eye,👁️💧,False
Soggy Fighter,💦,False
Fishstick Toast,🐟,False
Soggy Flip Flop,🩴,False
Funny Toast,🍞,False
Glass Toast,🥂,False
Sticky Bread,🍞,False
Gnome Toast,🍞,False
Gone With The Bread,🍞,False
Soggy Gun,💦🔫,False
Soggy Garnet,💦🔴,False
Hash Browns,🍟,False
Hippie Toast,🍞,False
Monkey Toast,🐵,False
Soggy Hieroglyph,🤔,True
Soggy Geothermal Power Plant,💧🌋,True
Hidden Toast,🍞,False
Soggy Hydra,🐉,False
Soggy Idol,🌧️🎤,False
Soggy Jack,💦,False
Jelly Toast,🍞,False
Soggy Kali,🌧️🐊🏕,False
Soggy Kush,🌿,False
Soggy Knowledge,🌧️📚,False
Soggy Kratom,🤢,False
Soggy Lobster,🦞,False
Mistletoast,🍞🎄,False
Soggy Meal,🍜,False
Soggy Mess,💦,False
Mega Mushroom Toast,🍄,True
Soggy Mountain,🏔️,False
Mustard Toast,🍞🌭,False
Soggy Naiad,🧜‍♀️,False
Soggy Mudpot,🌧️,False
Soggy Nirvana,🌧️🎸🎶,False
Soggy Oread,🌧️,False
Newfie Toast,🍞🇳🇬,False
Soggy Ore,🍪,False
Soggy Peat,🌱🌊🌿,False
Soggy Pie,🥧,False
Pigasus Toast,🐷,False
Soggy Photographer,📸,False
Pizza Toast,🍕,False
Soggy Platform,🌧️,False
Soggy Plankton,🤢,False
Soggy Plate,🍽️,False
Soggy Piston,🔧,False
Soggy Punch,🍹,False
Puff Toast,🍞,False
Soggy Potter,🧙‍♂️💦,False
Soggy Question,🤔💧,False
Rhea Toast,🍞,False
Rocky Toast,🍞🗿,False
Soggy Root,🌿,False
Soggy Ruin,🏚️,False
Salsa Toast,🍞,False
Soggy Science,🧪🌧️,False
Satyr Toast,🍞,False
Soggy School,🏫💧,False
Soggy Sapphire,💦💎,False
Seahorse Toast,🦑,False
Sick Toast,🤢🍞,False
Soggy Server,💧,False
Selfie Toast,🍞,False
Soggy Shrine,🌧️,False
Soggy Slush,🍧💦,False
Soggy Skimming,🏄‍♂️,False
Soggy Slushie,🍹🌧️,False
Smoke Toast,💨,False
Soggy Ski,⛷️,False
Smoked Duck Toast,🦆🍞,False
Soggy Snowcone,🍧,False
Soggy Snow Cone,🍧❄️💦,False
Soggy Smores,🍫,False
Soggy Software,💦,False
Hawaii Eclipse,🌅,False
Sharknado Eclipse,🌚,False
Bacon Eclipse,🥓,False
Chili Eclipse,🌑,False
Dead Eclipse,🌑,False
Double Eclipse,🌑,False
Google Eclipse,🌑,False
Metro Eclipse,🚇🌑,False
Pasta Eclipse,🍝🌑,False
Cold Moon,🌝,False
Sakeclipse,🍶🌑,False
Wish Upon A Solar Eclipse,🌕,False
Zoo Eclipse,🦁🌑,False
Apocalypsis,🌋,False
Barbecue Eclipse,🌑🍖,False
Cocaine Eclipse,❄️🌑🌞,False
Chocolate Eclipse,🍫,False
Dalai Eclipse,🌑🙏🏼,False
Duck Eclipse,🦆,False
Pelican in the Sun,🦩☀️,True
Dark Side Of The Moon,🌑,False
Holy Eclipse,🌘,True
Ring of Solar Eclipse,🌑🌞🌕,False
Kratom Eclipse,🌑,False
Mud Eclipse,🌑,False
New Moon,🌑,False
Newfieclipse,🌕🐾,False
Peasouls,🍲,False
Polar Eclipse,🌕🌑🌕,False
Salmon Eclipse,🐟🌑,False
Sandclipse,🏖️,False
Smoked Duck in Eclipse,🦆🌑,True
Smoky Eclipse,🌑,True
Dark Mode,🌚,False
Solar Archipelago,🌌,False
Solarosaur,🌞,False
Solar Park,🌞,False
Solar Apple Pie,🍎,False
Solar Elf,🧝‍♂️,False
Solar Powered Dragon,🐉🌞,False
Solar Gnome,🌞,False
Solar Goose,🦢🌞,False
Solar Wall,🌞,False
Solar Lamp,💡,False
Solarshop,☀️🛍️,False
Solar Prison,🌞,False
Solar Raft,🛶,False
Sunny Sandwich,🌞,False
Solar Soda,🌞,False
Solar Air Conditioner,☀️❄️🌬️,False
Solar Powered Aircraft Carrier,🌞⚓✈️,False
Solar Baby,👶,False
Solar Energy,☀️,False
Solar Chia,☀️🌱,False
Solar Crayfish,🦞,False
Solar Lama,🦙,False
Electric Bike,🚲,False
Solar Dragon Fruit,🌞🐉🍇,False
Solar Fanatic,☀️🌞🔥,False
Solar Fjord,🌞🏞️,False
Solar Frat Party,🌞🍻🎉,False
Solar Panel Cake,🎂🌞,False
Solar Glasses,🕶️,False
Solar Gollum,🌞,False
Solar Grinder,🌞,False
Solar Hair,🌞,False
Iron Solar Panel Man,☀️,False
Solar Internet,🌐,False
Electric Jelly,🌌,False
Mangrove Solar Panel,🌿🌞,False
Solar Mech,🤖,False
Mega Solar Panel,🌞,False
Solar Movie,🌞,False
Solar Potato,🥔,False
Solar Mutant,🌞,False
Solar Parachute,🪂,False
Solar Parking Lot,🚗🌞,False
Solar Panel Tree,🌳🌞,False
Sun Raisin,🌞🍇,False
Solar Ruin,🌋,False
Solar Rum,☀️🍹,False
Solar Server,🌞,False
Power Shoe,👟💪,False
Mountain Storm,⛰️🌩️,False
Piranha Storm,🌪️,False
Chia Storm,🌱,False
Solar Cider,🍺,False
Magnetic Storm,🌩️,False
Cleaner Storm,🌪️,True
Sunspot,🌞,False
Red Sun,🌞,False
Solar Vatican,☀️🇻🇦,False
Solar Ale,🌞🍺,False
Solar Sauce,☀️,False
Balsamic Solar Storm,🌞,True
Cedar Storm,🌲⛈️,False
Clean Solar Storm,🌞🌪️,True
Cybernetic Storm,🤖⛈️,False
Drunken Storm,🍺🌪️,False
Solar Allergy,☀️🤧,False
Solar Roast Duck,🦆,False
Ghost Storm,👻⛈️,False
Heidi Storm,🌪️,False
Holy Storm,⛈️,False
Solar Jack,🌞,False
Leafblower Storm,🍃💨🌪️,False
Solar Mine,🌞,False
Mega Solar Storm,🌞🌪️,True
Solar Dewshine,☀️🍹,False
Code Red Storm,🚨,True
Mountain Dew Solar Storm,🏔️⚡,True
Muddy Solar Storm,🌩️,False
Mudway Storm,🌧️,False
Orchid Storm,🌸⛈️,False
Harey Storm,🐇🌩️,False
Sunshine Superman,☀️🦸‍♂,False
Solar Sos,☀️🆘,False
Solar Scarecrow,🌞👻,False
Saturn Storm,🌀,False
Scotch Storm,🥃🌪️,True
Shelley’s Storm,📚,True
S’more Storm,🍫⛈️,False
Smoke Storm,🌫️,False
Dark Age,🌑,False
Smoky Solar Storm,🌩️,True
Artsonar,🎨,False
Balsamic Sonar,🤔,False
Beef Sonar,🥩,False
Dead Sonar,🚫🔊,False
Duck Sonar,🦆,False
Ultrasonic,🦇,False
Baby Plesiosaur,🐉,False
Cognacsonar,🥃,True
Duck Sonar Cover,🦆,True
Eurosonar,🛰️,False
Glass Sonar,🛡️,False
Gnome Sonar,🔊,False
HeidiSonar,🏔️,False
Holy Sonar,🦇,True
Hot Sonar,🔥🔦,False
Hydrosonar,🌊🔊,False
Flame Sonar,🔥,True
Lasson,🐉,False
Pop Sonar,🎶,False
S’more Sonar,🍫🔦,False
Dirty Chicken Noodle Soup,🍲,False
Chicken Of The Soot,🐔,True
Dirty Frat,🍻,False
Google Soot,🔍,False
Holy Soot,🔥,True
Sour Diesel,🍋,False
Sourland,🏞️,False
Sour Wind,🌬️,False
Sourvolcano,🌋,False
Coconut Yogurt,🥥,False
Eyjafjallajökullsour,🌋,False
Sour Ghost,👻🍋,False
Sea Lemon,🍋,False
Sour Sand,🍋🏖️,False
Sour Space Candy,🍬,False
Sourstone,🍋,False
Sour Punk,🤘🏼,False
Lemon Party,🍋,False
Sour Cake,🍰,False
Black Sour,🖤🍋,False
Burnt Sour,🔥🍋,False
Dirt Sour,🍹,False
Dragon Sour,🐲🍋,False
Sour Weed,🍋,False
Fjord Sour,🍹,False
Sour Fisherman,🎣🤢,False
Lemonzilla,🍋,False
Google Sour,🍋,False
Gnome Sour,🍺,False
Diesel,⛽️,False
Sour Flytrap,🪰,False
Moon Sour,🌙🍋,False
Monkey Sour,🐵🍋,False
Baja Blast Sour,🤢,False
Mr. Sour Potato Head,🥔,False
Panesour,🍞,False
Sand Sour,🍹,False
Sour Gull,🍋🐦,False
Sour Shark,🦈,False
Soggy Sour Toast,🤢,False
Muddy Space Captain,👨‍🚀,False
Drunken Space Captain,🍺🚀👨,False
Space Travel,🚀,False
Space Canyon,🚀🏜️,False
Penguin Captain,🐧,False
Sweaty Space Captain,👩‍🚀,False
Soup Captain,🍜,False
Star Captain,👩‍🚀,False
Cloud Captain,☁️,False
Dead Space Captain,👨‍🚀,False
Drain Captain,🧟‍♂️,False
Fanboy and Space Captain,🚀,False
Goat Captain,🐐,False
Space Ice Cream Cone,🍦,False
Log Captain,🪵,False
Pea-sident,🥦,False
Space Ruins,🚀🏚️,False
Red Ranger,🦊,False
Steamship Captain,🚢,False
Zombie Captain,🧟‍♂️,False
Buck Rogers,🚀,False
Space Archangel,👼🚀,False
Space Astronomer,🔭,False
Space B-52,🚀,False
Space Arrow,🚀,False
Balsamic Space Captain,🚀,True
Space Blow,🚀,False
Space Butter,🦋,False
Cat Captain,🐱‍🚀,False
Colorado Astronaut,🚀,True
Space Cupid,🚀💘,False
Cyber Captain,🤖,False
Space Dalai Lama,👽,False
Dirt Bike Captain,🏍️,False
Dinner Captain,🍽️,False
